Country_code_A3,Name,Substance,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
AIR,Int. Aviation,OC,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
AIR,Int. Aviation,SO2,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
AIR,Int. Aviation,BC,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
ALB,Albania,NH3,0.879717763,0.880667561,0.879587178,0.883200024,0.888689913,0.892566654,0.90825922,0.913602124,0.928242664,0.931107649,0.930009509,0.933463863,0.936788884,0.934097715,0.938183382,0.937130769,0.940236365,0.942428094,0.945927095,0.947920865,0.949218098,0.943768655,0.942061007,0.947733961,0.957301556,0.961726057,0.963354366,0.960892109,0.965803136,0.97678709,0.968766065,0.979208837,0.972329181,0.977576544,0.974726019,0.972408135,0.972591442,0.965733967,0.97357515,0.973120741,0.973152869,0.972209092,0.972448622,0.974602138,0.976787702,0.975257895,0.972802399,0.973961535,0.975885637
ALB,Albania,NOx,0.128651694,0.128775225,0.115591432,0.138699695,0.135928191,0.139246579,0.145594401,0.146828989,0.151551041,0.13627443,0.128515237,0.158793372,0.153858426,0.144855961,0.138386206,0.138217808,0.141484008,0.136057379,0.140524694,0.143573807,0.161374827,0.159043556,0.214270747,0.240856468,0.249073992,0.25918097,0.251235379,0.282910536,0.244580362,0.222522435,0.211521177,0.216942784,0.202169619,0.199402151,0.186052271,0.177283447,0.210025628,0.197967778,0.190790637,0.231666906,0.257609844,0.255745021,0.237158264,0.216637332,0.237482121,0.240657406,0.220347779,0.256062379,0.307665175
ALB,Albania,NMVOC,0.115341352,0.116000836,0.119751545,0.122315295,0.120588048,0.122767192,0.125001425,0.126327316,0.125869593,0.123236966,0.121127355,0.122348653,0.125514551,0.1237502,0.11682941,0.120552435,0.127153828,0.13022561,0.127171866,0.138525628,0.144119257,0.152313185,0.160666624,0.162949641,0.183944033,0.191545161,0.194344031,0.194197708,0.19355853,0.255102095,0.239093558,0.261275445,0.208058633,0.218033011,0.208251455,0.20499155,0.206029625,0.207713909,0.241471768,0.240898932,0.242624932,0.253041109,0.24425966,0.236929336,0.26784224,0.262496967,0.247464184,0.260756936,0.275843326
ALB,Albania,SO2,0.041709349,0.04168047,0.039238579,0.042851164,0.039561616,0.039793002,0.03981806,0.04153253,0.038539987,0.034394373,0.027872628,0.028852643,0.031235255,0.028401771,0.028519769,0.029027951,0.029957857,0.028429383,0.029134989,0.027839821,0.031141451,0.03103458,0.040526139,0.059369714,0.063450157,0.047436693,0.044258371,0.051301715,0.0523475,0.272014425,0.230302503,0.238822744,0.259370633,0.234656123,0.228974561,0.211687781,0.24848746,0.310208521,0.286117823,0.28197646,0.434696124,0.353987988,0.358797872,0.290117096,0.321161582,0.348784814,0.316748449,0.410448432,0.448019308
ALB,Albania,PM2.5,0.055946074,0.061475456,0.064162515,0.062079324,0.062469368,0.063309861,0.078856301,0.07446155,0.072010058,0.072152063,0.069305501,0.065482942,0.073619846,0.068683009,0.071457877,0.065429946,0.06892607,0.067468764,0.066668955,0.065483534,0.065421142,0.051597821,0.060484072,0.082625926,0.084046705,0.101013004,0.096090453,0.091454866,0.106599497,0.267395873,0.166935407,0.308661717,0.153269931,0.190375561,0.158227908,0.160040011,0.172204416,0.107964115,0.180312828,0.213375383,0.239927804,0.229673525,0.187381673,0.231527464,0.247881132,0.234930131,0.230604622,0.234313297,0.304682758
ALB,Albania,PM10,0.044685539,0.047972975,0.049711846,0.048654539,0.049483904,0.050910364,0.061574823,0.059503304,0.057978685,0.058767825,0.057303393,0.054845098,0.061023215,0.057994842,0.060256605,0.056307375,0.058972824,0.059742693,0.058911439,0.058794411,0.059250281,0.047321124,0.049943239,0.064339278,0.085098704,0.099870699,0.099824024,0.095007246,0.107592733,0.263082606,0.175661444,0.297997091,0.154286681,0.192496668,0.169480087,0.172862313,0.177788976,0.136843867,0.206825028,0.226763772,0.245868101,0.240928204,0.194965835,0.225659144,0.246128002,0.224270897,0.212411617,0.223144319,0.268828808
ALB,Albania,OC,0.048744402,0.054722009,0.058752421,0.057820633,0.058451057,0.059086247,0.078248819,0.073257712,0.071231364,0.07373084,0.07192353,0.06620754,0.077818454,0.072667448,0.078319445,0.070836336,0.074255188,0.072419641,0.071074659,0.068850663,0.062300562,0.042775759,0.052360607,0.079136888,0.069196732,0.085715477,0.074288175,0.071327431,0.091871868,0.186856865,0.090872456,0.252201685,0.130851287,0.147491052,0.134447757,0.137693641,0.142836755,0.082937105,0.162793766,0.166782045,0.187765887,0.170253011,0.151921273,0.212852737,0.219424739,0.202473144,0.21987016,0.19270286,0.238399764
ALB,Albania,CO,0.057286449,0.059927183,0.06219421,0.062068088,0.062877824,0.062346649,0.074155719,0.072517433,0.070494661,0.070253152,0.070580741,0.067862814,0.071904213,0.071229964,0.073446929,0.069411382,0.070409915,0.06886437,0.069865885,0.067417584,0.065941847,0.04741141,0.053308992,0.073098189,0.071271786,0.07726613,0.072669449,0.075927322,0.083110864,0.173655325,0.140767471,0.18203105,0.090712531,0.10612811,0.092475212,0.092043016,0.09283955,0.075177279,0.114345012,0.128872713,0.134410055,0.15413802,0.135520166,0.152234607,0.160384228,0.162113034,0.150767985,0.172751808,0.226310553
ALB,Albania,BC,0.046234761,0.04802243,0.049892844,0.051760032,0.051618916,0.052170115,0.062524527,0.062851295,0.061529865,0.061620978,0.054134336,0.054837432,0.060059871,0.058671769,0.059302237,0.057347289,0.058753543,0.057102681,0.057256854,0.057498154,0.052953345,0.037740093,0.04075298,0.057762989,0.056029699,0.058704312,0.051203296,0.058526654,0.063048924,0.237366451,0.204287809,0.241612928,0.110588982,0.13270907,0.107130456,0.111262814,0.118189125,0.10092135,0.123629701,0.12273564,0.139231034,0.160641425,0.147728297,0.15281304,0.159504883,0.157089033,0.1546733,0.162082956,0.191450503
ANT,Netherlands Antilles,NH3,0.140297049,0.154735175,0.157539785,0.152361318,0.163122521,0.207963752,0.208423875,0.210435031,0.24665373,0.255559669,0.279484464,0.290142182,0.306898731,0.304086336,0.316449683,0.33589433,0.328500778,0.329657118,0.359430759,0.407864024,0.43059115,0.402363535,0.393488257,0.428907723,0.416010614,0.415315289,0.406782901,0.299871702,0.308640919,0.315550938,0.312552938,0.293162697,0.325188344,0.31392881,0.32019806,0.310956639,0.301797692,0.303872364,0.314196664,0.330145992,0.373686852,0.340265393,0.395401636,0.398312044,0.389177125,0.393990334,0.397996902,0.417377549,0.462754441
ANT,Netherlands Antilles,CO,0.09555712,0.099301402,0.102096971,0.101861765,0.105905088,0.118784392,0.11468625,0.114242317,0.132078705,0.130498136,0.133588017,0.133942236,0.131723321,0.12777971,0.132809677,0.137456601,0.137177078,0.13708718,0.139416039,0.139366961,0.140119517,0.140179265,0.140676789,0.136707512,0.138747514,0.139276388,0.139490203,0.133694249,0.134321179,0.136684482,0.135682926,0.135603543,0.133049303,0.133838149,0.136054872,0.135629161,0.131780333,0.132621333,0.133637019,0.131744543,0.134354897,0.132721794,0.134620068,0.132868999,0.132041201,0.132513889,0.132226447,0.134294235,0.130378079
ANT,Netherlands Antilles,OC,0.097868755,0.100564401,0.100632283,0.093797418,0.092140186,0.096061832,0.10047619,0.100894201,0.111321037,0.115735803,0.118484711,0.114184957,0.118651409,0.115452385,0.116032825,0.117643732,0.112372674,0.113708789,0.11782615,0.122034429,0.123027981,0.121156726,0.122413141,0.123931018,0.125727307,0.125611993,0.123445061,0.120055049,0.12086448,0.122626643,0.122352426,0.121949592,0.121110388,0.121044337,0.119978542,0.11890907,0.120089474,0.122395472,0.125388398,0.122710388,0.125026795,0.124240782,0.123686836,0.123334613,0.122286936,0.123850687,0.116510974,0.116808663,0.116594786
ANT,Netherlands Antilles,BC,0.054143463,0.05637796,0.057138249,0.049466393,0.048704217,0.055311494,0.060765462,0.06165621,0.084409223,0.086418028,0.097041764,0.091275223,0.09717641,0.095320669,0.096078825,0.097409658,0.089222234,0.093000549,0.101298136,0.108094872,0.111596589,0.111027756,0.113399011,0.116072989,0.120500692,0.120817333,0.118862453,0.107538879,0.112190979,0.120664237,0.120117803,0.119977221,0.117933052,0.117510218,0.117048557,0.116670666,0.116317596,0.118679065,0.121713831,0.120158338,0.12309243,0.120050736,0.120054878,0.117698291,0.117535034,0.118319795,0.11320041,0.113777564,0.113286741
ANT,Netherlands Antilles,PM2.5,0.053665058,0.055355727,0.055504181,0.047912242,0.046845529,0.05248639,0.057154349,0.057141168,0.076944528,0.079449699,0.08808117,0.082745782,0.088176549,0.086783956,0.086973566,0.087355951,0.078876244,0.081399223,0.089474089,0.095519549,0.098539953,0.098443308,0.101083713,0.104027521,0.108018198,0.107493064,0.104818571,0.096342675,0.100509615,0.108051519,0.107094597,0.106600424,0.103622683,0.102900025,0.102260537,0.101168254,0.099786075,0.102144387,0.104801092,0.102062113,0.103847486,0.102552871,0.104238372,0.101804867,0.101976308,0.103114875,0.096186149,0.096229397,0.096602359
ANT,Netherlands Antilles,NOx,0.049433265,0.049956507,0.050299562,0.046845916,0.049265844,0.056505033,0.060603797,0.061306538,0.070118361,0.068809185,0.073951828,0.071378369,0.074229076,0.074149631,0.080650441,0.086732067,0.081491362,0.08404613,0.089146674,0.09283514,0.095451897,0.095999402,0.09828976,0.097115788,0.104466914,0.104727762,0.104489068,0.091291547,0.098358634,0.110436967,0.109110885,0.109976786,0.105992159,0.105043266,0.105596944,0.105530905,0.102284063,0.10332046,0.10450931,0.102385712,0.102750732,0.101040049,0.106103895,0.101867813,0.104153167,0.104240245,0.103019583,0.105104864,0.104684126
ANT,Netherlands Antilles,PM10,0.047059736,0.048520541,0.048825875,0.042286385,0.041893474,0.047516772,0.051646943,0.051615058,0.069856065,0.072376684,0.080817592,0.07622596,0.081794521,0.08107225,0.08229723,0.08290913,0.07529317,0.076717685,0.084595183,0.091030989,0.094487253,0.094164598,0.096872038,0.100903442,0.103918398,0.10334714,0.100726134,0.093576366,0.097361971,0.104122496,0.103022908,0.101695539,0.099704512,0.09900942,0.098510201,0.097367536,0.095859361,0.098187031,0.100901731,0.098512413,0.099888472,0.098709749,0.102013416,0.099810738,0.099958817,0.101204055,0.094708169,0.094956477,0.096828946
ANT,Netherlands Antilles,NMVOC,0.041192323,0.041189393,0.041584505,0.039982185,0.043191775,0.050266073,0.05341702,0.053059106,0.0616347,0.06054914,0.064591857,0.062362841,0.062639227,0.061388795,0.072675102,0.077663024,0.074275037,0.072368034,0.07495421,0.074512556,0.071577373,0.071307676,0.072039001,0.067958709,0.073332462,0.072047348,0.07277617,0.076617633,0.088795815,0.108631955,0.107080873,0.10697217,0.100358986,0.098737402,0.100956089,0.100184026,0.095134393,0.095104856,0.09681238,0.094876832,0.092872233,0.091668396,0.09629028,0.090930882,0.094093334,0.09316823,0.092188906,0.091294902,0.09078341
ANT,Netherlands Antilles,SO2,0.028872396,0.028661354,0.028470026,0.027769374,0.029999341,0.03335674,0.035999201,0.035796798,0.042543723,0.041729617,0.048993147,0.046008927,0.04719415,0.047332776,0.055911317,0.051739312,0.049295956,0.048238557,0.050366154,0.051023601,0.050870155,0.050872957,0.053256118,0.054662272,0.056524046,0.053847159,0.054323185,0.058110967,0.067358828,0.080587515,0.079093462,0.080179664,0.077586,0.076795512,0.076456117,0.076947909,0.073774608,0.075743437,0.075838186,0.073289105,0.062497493,0.067208607,0.076722629,0.070964283,0.075140324,0.075559546,0.072527687,0.070828916,0.072916891
ARE,United Arab Emirates,NH3,0.983572092,0.983730014,0.980705622,0.976892839,0.971293091,0.948192239,0.877206326,0.819153878,0.838865484,0.810845915,0.809845961,0.80571189,0.803697741,0.814439927,0.710307049,0.591167258,0.572383523,0.570550423,0.576578814,0.581908599,0.59498268,0.619779955,0.613489128,0.627121167,0.668018279,0.667826837,0.697442469,0.697730676,0.676401829,0.696527135,0.658584531,0.639043619,0.632592188,0.655750145,0.65372411,0.684333369,0.666278288,0.656949839,0.677140712,0.680536401,0.672479388,0.670770859,0.66184665,0.653628254,0.674252372,0.703116178,0.709666152,0.700570414,0.722477767
ARE,United Arab Emirates,NMVOC,0.162986822,0.162268102,0.162635137,0.162474088,0.164225259,0.165820198,0.150822367,0.120737328,0.122755983,0.11969884,0.140280494,0.13896807,0.139369195,0.139472958,0.129729769,0.127235599,0.127212222,0.127280436,0.124786688,0.125450539,0.123202495,0.122422084,0.122188846,0.122389357,0.125035431,0.129533437,0.137261497,0.13885457,0.138764775,0.146602294,0.148217334,0.147788963,0.149161195,0.151614654,0.153820962,0.15312436,0.15057363,0.146748147,0.148617044,0.137788905,0.135001316,0.140955566,0.141957267,0.13877087,0.139615852,0.138797157,0.138974547,0.13476179,0.13698584
ARE,United Arab Emirates,CO,0.157464456,0.158497639,0.158919742,0.158968952,0.160028259,0.159798772,0.148006885,0.123924146,0.125960905,0.126180136,0.138052929,0.136423909,0.136514064,0.137308735,0.133660836,0.130371527,0.128099567,0.126847915,0.12777928,0.126430858,0.120752094,0.117681426,0.115481146,0.117495893,0.118943245,0.121716634,0.121771749,0.120588055,0.118139087,0.119368371,0.121232812,0.118895997,0.124927892,0.124820251,0.12058673,0.118573377,0.1233305,0.110446331,0.118743881,0.092534621,0.082033595,0.085913938,0.088268512,0.082085175,0.077218557,0.087346059,0.089207113,0.090941049,0.091222937
ARE,United Arab Emirates,OC,0.096851327,0.097995682,0.110445541,0.117524366,0.123843066,0.12826217,0.126723766,0.110092152,0.111134087,0.114076816,0.128877314,0.128477639,0.13003271,0.131542097,0.128177673,0.125153971,0.123407562,0.123543525,0.124309238,0.121778506,0.122962743,0.121115289,0.121790651,0.121692047,0.118944741,0.116847702,0.116433878,0.114984047,0.111736412,0.112136772,0.113931221,0.112014407,0.131249003,0.135545846,0.137623748,0.139306288,0.16722647,0.128676059,0.167333345,0.072810895,0.065562518,0.070035934,0.129457331,0.102762991,0.073313495,0.11070606,0.140660825,0.143873014,0.139580111
ARE,United Arab Emirates,BC,0.139680305,0.142042449,0.142119696,0.143299524,0.14350906,0.142986506,0.126923576,0.091797647,0.093454364,0.088608627,0.115644543,0.117237466,0.116180694,0.117481757,0.108957342,0.106951674,0.107790146,0.110786785,0.110640213,0.111086084,0.111302199,0.1123439,0.114050194,0.113216071,0.112202928,0.112858351,0.119258828,0.119384281,0.11619431,0.117396432,0.118203128,0.118256769,0.12240233,0.124101093,0.122059563,0.118864402,0.120179981,0.113708218,0.118629907,0.092516041,0.082977616,0.088492942,0.093030406,0.081478746,0.073138645,0.073090695,0.077809332,0.077209398,0.075026702
ARE,United Arab Emirates,PM10,0.051181328,0.055092554,0.060142415,0.070975908,0.076651509,0.09041358,0.08708379,0.064276446,0.066435707,0.068708619,0.100198175,0.102533501,0.105465562,0.109826496,0.098247389,0.094623897,0.099036083,0.100649239,0.101268708,0.100914524,0.10056495,0.100377025,0.097944651,0.09816622,0.100738013,0.099432374,0.110500077,0.11023548,0.099251017,0.104297172,0.105914803,0.102708278,0.112141483,0.117295373,0.117152447,0.112108958,0.116906751,0.093907046,0.100846356,0.071463819,0.068019254,0.072057195,0.084017489,0.071142436,0.060217836,0.074257046,0.079505336,0.077866697,0.077364575
ARE,United Arab Emirates,PM2.5,0.062278013,0.066220589,0.072132759,0.083851529,0.089579119,0.102357286,0.098099213,0.073471359,0.075080292,0.074750401,0.103496676,0.104349059,0.105739961,0.107702295,0.099168484,0.095687809,0.098866283,0.100746537,0.100847235,0.10050954,0.100029447,0.099714479,0.100712189,0.100107029,0.097903997,0.096538405,0.100656844,0.101508797,0.092855333,0.095388163,0.096506187,0.095096058,0.105393614,0.107575451,0.106495716,0.102029274,0.11350672,0.090129981,0.097468682,0.05374983,0.049191236,0.053446624,0.070772909,0.057637338,0.045696381,0.06000198,0.068385528,0.067273466,0.065856874
ARE,United Arab Emirates,NOx,0.111956514,0.119511207,0.125296968,0.127829329,0.131325074,0.125561562,0.11901881,0.090484115,0.092507927,0.089951593,0.105480883,0.100232276,0.101463038,0.106186878,0.095471111,0.087339965,0.080088648,0.077012944,0.078376171,0.072690188,0.076397515,0.069840131,0.072996109,0.075592698,0.070819974,0.071022661,0.068644343,0.065993089,0.065345714,0.06573623,0.069913336,0.066661602,0.073819651,0.077607973,0.076489502,0.075636803,0.07809639,0.068631463,0.072137466,0.056272196,0.050744941,0.052881175,0.057864676,0.053767047,0.053675285,0.049918664,0.057022632,0.059448087,0.058651119
ARE,United Arab Emirates,SO2,0.139019068,0.140491506,0.140597863,0.140684592,0.14093914,0.140132325,0.055574605,0.023045867,0.024140302,0.021569366,0.037740841,0.039370539,0.036906802,0.040072519,0.028948014,0.027953261,0.027968809,0.029610564,0.030072026,0.030055925,0.030827096,0.030949944,0.030803954,0.031051107,0.031799942,0.020758947,0.026175635,0.028708482,0.027381885,0.028615719,0.028618022,0.034089571,0.050282045,0.057192168,0.058265758,0.057646171,0.080664012,0.054924822,0.086965035,0.03193046,0.02943532,0.033059334,0.056000759,0.043329894,0.03042992,0.04951948,0.058896509,0.060087896,0.060708903
ARG,Argentina,NH3,0.895041498,0.923674993,0.920110507,0.936042026,0.921557493,0.926184637,0.917448508,0.934882858,0.914439572,0.918273547,0.913228507,0.924147553,0.923337512,0.921388427,0.939513772,0.936162254,0.933496885,0.916276342,0.929984408,0.933239658,0.92243028,0.925558628,0.919703315,0.911193207,0.939762417,0.929586995,0.923309165,0.922727129,0.915861186,0.910070597,0.893066225,0.909497282,0.925966945,0.918582907,0.939703631,0.939735656,0.940634261,0.945324223,0.936668899,0.939323817,0.94889537,0.947134937,0.946717642,0.951351396,0.951406595,0.948297774,0.949200309,0.942859836,0.953036738
ARG,Argentina,OC,0.230112361,0.321383961,0.26783971,0.338921532,0.314755574,0.286263007,0.269899568,0.31704782,0.29219165,0.279417672,0.257873984,0.312755023,0.324968987,0.312710907,0.404300673,0.3565031,0.326475864,0.271263764,0.323587466,0.303984532,0.289516104,0.31975565,0.305519653,0.282196889,0.394602052,0.36507104,0.307516164,0.371647064,0.372352923,0.373250246,0.278698833,0.342518619,0.420547858,0.38409561,0.444335514,0.527451642,0.493089297,0.557749358,0.489643971,0.478390773,0.623410136,0.59777552,0.596775533,0.657929182,0.703350789,0.658108848,0.625036233,0.597855957,0.632555131
ARG,Argentina,CO,0.19843289,0.242778094,0.228851175,0.26649775,0.250827294,0.248073575,0.245890045,0.26898425,0.258151237,0.256767968,0.241170397,0.274518399,0.288340832,0.281835279,0.342592157,0.316747933,0.299236101,0.265264648,0.31355501,0.295441604,0.302418059,0.321441063,0.306143016,0.287810292,0.359043757,0.343274552,0.337501304,0.384094154,0.391054148,0.412669934,0.305670692,0.361013809,0.450273445,0.427186145,0.494509375,0.553557883,0.54949123,0.584656169,0.542738675,0.533131833,0.634001778,0.60284266,0.58853309,0.644931384,0.649679335,0.649248429,0.612814074,0.573096424,0.586837616
ARG,Argentina,BC,0.227606354,0.266409787,0.25644501,0.289015785,0.271448732,0.270521842,0.264966641,0.281563974,0.273271114,0.266649664,0.25458204,0.290292953,0.304904431,0.293976424,0.334433095,0.322876553,0.315417314,0.278009407,0.30921508,0.305333338,0.296407684,0.32015997,0.304683332,0.275106117,0.320470274,0.323173534,0.309068964,0.355140734,0.347778816,0.361106193,0.278861949,0.306588241,0.362998568,0.351693991,0.418150045,0.446672978,0.436353025,0.470348553,0.442797606,0.442756652,0.497863541,0.474683794,0.473521618,0.53964554,0.527378217,0.524669014,0.516525355,0.513665922,0.529827189
ARG,Argentina,PM2.5,0.187905767,0.24995998,0.215398841,0.265136413,0.246609492,0.228119248,0.215792501,0.24963698,0.231535598,0.223064923,0.208264895,0.248671733,0.257528242,0.248364063,0.315835134,0.284272792,0.263611748,0.220900358,0.259580515,0.248379646,0.23572292,0.260007482,0.247711029,0.226532949,0.311353954,0.293029131,0.273702395,0.329344347,0.320627143,0.33583386,0.215510768,0.243253107,0.314006003,0.286525281,0.35663168,0.422558267,0.39398873,0.444224953,0.389561113,0.396680375,0.502458567,0.46755326,0.469890291,0.552001585,0.55266694,0.530969837,0.486018683,0.467871778,0.493396483
ARG,Argentina,PM10,0.181805024,0.22523692,0.204971755,0.246944635,0.225917228,0.220682963,0.211341907,0.235549784,0.219514496,0.216342744,0.204981506,0.240044697,0.249459043,0.241424052,0.297102507,0.271230823,0.256213473,0.220533387,0.250095193,0.242698059,0.231818072,0.251586408,0.241696673,0.223412015,0.291614238,0.276325752,0.263135168,0.319982201,0.309675219,0.33129663,0.208866972,0.228128246,0.286948292,0.266247411,0.3290429,0.380276124,0.352449746,0.400212123,0.353747877,0.361888844,0.456438511,0.423284764,0.426286547,0.518089939,0.490544285,0.471253122,0.437559814,0.438128141,0.444584626
ARG,Argentina,NOx,0.185730612,0.205158936,0.197544871,0.211264611,0.20788246,0.205027309,0.200755513,0.209523845,0.20658747,0.201537025,0.201386527,0.213756333,0.218420539,0.213737364,0.233600842,0.240412386,0.224667953,0.20902928,0.220517024,0.219760486,0.222073079,0.226920834,0.220297461,0.208486443,0.220847517,0.23203417,0.226386793,0.235069237,0.23138965,0.239564548,0.206460481,0.223204516,0.254786207,0.254982655,0.266870824,0.273067282,0.278449088,0.284289413,0.270132767,0.265507675,0.276019634,0.262237325,0.250755203,0.279431955,0.279018596,0.278261458,0.27805943,0.286992712,0.28755627
